,date,threshold,density,max_ind_set,set_size,valid_soln,computation_time
78,2012-03-31,0.4,0.4666666666666667,"['AHT', 'EVR', 'IAG', 'III', 'MRO', 'PSON', 'SVT', 'VOD']",8,False,0.008012
79,2012-08-31,0.4,0.22380952380952382,"['ADM', 'AHT', 'AZN', 'CCL', 'IHG', 'III', 'PSON', 'RIO', 'STAN', 'SVT', 'TSCO']",11,True,0.007849
80,2013-01-31,0.4,0.34285714285714286,"['IAG', 'PRU', 'PSON', 'SVT', 'TSCO', 'VOD']",6,True,0.007907
81,2013-06-30,0.4,0.5761904761904761,"['CRH', 'GSK', 'IAG', 'PSON', 'SVT', 'TSCO']",6,False,0.008013
82,2013-11-30,0.4,0.16666666666666666,"['ADM', 'AHT', 'AZN', 'CRH', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN']",11,True,0.007807
83,2014-04-30,0.4,0.2761904761904762,"['ADM', 'AZN', 'CCL', 'CRH', 'GSK', 'III', 'MRO', 'RIO', 'SVT']",9,True,0.007834
84,2014-09-30,0.4,0.2619047619047619,"['CCL', 'EVR', 'MRO', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'WPP']",10,True,0.007852
85,2015-02-28,0.4,0.23333333333333334,"['AHT', 'CNA', 'GSK', 'IAG', 'PSON', 'RBS', 'STAN', 'SVT', 'VOD']",9,True,0.007821
86,2015-07-31,0.4,0.43333333333333335,"['ADM', 'AHT', 'CNA', 'III', 'MRO', 'PRU', 'PSON', 'STAN', 'SVT', 'VOD']",10,False,0.007898
87,2015-12-31,0.4,0.5904761904761905,"['III', 'RBS', 'STAN', 'TSCO']",4,True,0.008205
88,2016-05-31,0.4,0.4380952380952381,"['ADM', 'CCL', 'GSK', 'III', 'MRO', 'PSON', 'SVT']",7,True,0.007989
89,2016-10-31,0.4,0.15714285714285714,"['AZN', 'CRH', 'EVR', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'STAN', 'SVT', 'TSCO']",11,True,0.00784
90,2017-03-31,0.4,0.17142857142857143,"['AHT', 'GSK', 'IAG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'SVT', 'WPP']",10,True,0.007859
91,2017-08-31,0.4,0.20952380952380953,"['AHT', 'AZN', 'IAG', 'III', 'PRU', 'PSON', 'RBS', 'RIO', 'SVT', 'WPP']",10,True,0.007808
92,2008-06-30,0.5,0.19047619047619047,"['ADM', 'EVR', 'GSK', 'IAG', 'III', 'MRO', 'PSON', 'SVT', 'TSCO', 'VOD', 'WPP']",11,True,0.007779
93,2008-11-30,0.5,0.5142857142857142,"['AHT', 'EVR', 'III', 'RIO', 'SVT', 'TSCO', 'VOD']",7,True,0.007959
94,2009-04-30,0.5,0.2619047619047619,"['ADM', 'AHT', 'AZN', 'EVR', 'IAG', 'IHG', 'III', 'PSON', 'STAN', 'SVT', 'TSCO']",11,True,0.007844
95,2009-09-30,0.5,0.20476190476190476,"['ADM', 'CCL', 'CRH', 'EVR', 'GSK', 'IAG', 'III', 'PSON', 'STAN', 'SVT', 'TSCO', 'WPP']",12,True,0.007867
96,2010-02-28,0.5,0.3,"['ADM', 'AZN', 'CCL', 'CNA', 'EVR', 'PSON', 'RBS', 'STAN', 'SVT']",9,True,0.007868
97,2010-07-31,0.5,0.3904761904761905,"['ADM', 'AZN', 'CRH', 'IAG', 'IHG', 'III', 'PSON', 'RBS', 'SVT']",9,True,0.008029
98,2010-12-31,0.5,0.22857142857142856,"['ADM', 'AHT', 'CCL', 'CRH', 'EVR', 'GSK', 'IAG', 'III', 'PSON', 'STAN', 'SVT', 'VOD', 'WPP']",13,False,0.007883
99,2011-05-31,0.5,0.1761904761904762,"['ADM', 'CCL', 'EVR', 'GSK', 'III', 'MRO', 'PRU', 'RBS', 'SVT', 'TSCO', 'VOD']",11,True,0.00788
100,2011-10-31,0.5,0.6428571428571429,"['ADM', 'CRH', 'EVR', 'III', 'MRO', 'PSON', 'RBS', 'TSCO']",8,False,0.007959
101,2012-03-31,0.5,0.3761904761904762,"['CRH', 'EVR', 'IAG', 'III', 'PSON', 'RBS', 'SVT', 'TSCO', 'VOD']",9,True,0.008065
102,2012-08-31,0.5,0.11904761904761904,"['ADM', 'CNA', 'CRH', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'STAN', 'SVT', 'TSCO']",13,True,0.007766
103,2013-01-31,0.5,0.1523809523809524,"['AZN', 'CCL', 'EVR', 'IAG', 'IHG', 'III', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD']",13,True,0.007863
104,2013-06-30,0.5,0.40476190476190477,"['ADM', 'AZN', 'CCL', 'IAG', 'III', 'PRU', 'STAN', 'SVT', 'TSCO']",9,False,0.007907
105,2013-11-30,0.5,0.08571428571428572,"['ADM', 'AHT', 'CNA', 'CRH', 'GSK', 'IHG', 'III', 'PRU', 'PSON', 'RIO', 'STAN', 'SVT', 'VOD', 'WPP']",14,True,0.00778
106,2014-04-30,0.5,0.17142857142857143,"['ADM', 'AZN', 'CRH', 'GSK', 'IAG', 'III', 'MRO', 'PSON', 'RIO', 'STAN', 'SVT', 'TSCO']",12,True,0.007808
107,2014-09-30,0.5,0.11428571428571428,"['CCL', 'CRH', 'EVR', 'IAG', 'III', 'MRO', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'WPP']",13,True,0.0078
108,2015-02-28,0.5,0.12380952380952381,"['ADM', 'CNA', 'EVR', 'GSK', 'IAG', 'IHG', 'PRU', 'PSON', 'STAN', 'SVT', 'TSCO', 'VOD']",12,True,0.007747
109,2015-07-31,0.5,0.3,"['ADM', 'AHT', 'CNA', 'III', 'MRO', 'PSON', 'STAN', 'SVT', 'TSCO', 'VOD']",10,True,0.007902
110,2015-12-31,0.5,0.42857142857142855,"['AHT', 'CCL', 'EVR', 'III', 'MRO', 'PRU', 'PSON', 'RIO', 'STAN', 'SVT', 'TSCO']",11,False,0.007945
111,2016-05-31,0.5,0.2714285714285714,"['AHT', 'CCL', 'EVR', 'GSK', 'III', 'MRO', 'PSON', 'SVT', 'TSCO']",9,True,0.007876
112,2016-10-31,0.5,0.05238095238095238,"['AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PSON', 'RIO', 'SVT', 'VOD']",14,True,0.007738
113,2017-03-31,0.5,0.06666666666666667,"['ADM', 'AHT', 'CCL', 'CNA', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PSON', 'STAN', 'SVT', 'TSCO', 'WPP']",14,True,0.00775
114,2017-08-31,0.5,0.1,"['ADM', 'AHT', 'AZN', 'CNA', 'CRH', 'IAG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'WPP']",16,True,0.007792
115,2008-06-30,0.6,0.12380952380952381,"['ADM', 'AZN', 'IAG', 'IHG', 'III', 'MRO', 'PSON', 'RBS', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",13,True,0.007796
116,2008-11-30,0.6,0.3476190476190476,"['AHT', 'CRH', 'EVR', 'III', 'PSON', 'SVT', 'TSCO', 'VOD']",8,False,0.007901
117,2009-04-30,0.6,0.14761904761904762,"['ADM', 'AHT', 'CCL', 'CNA', 'EVR', 'GSK', 'IAG', 'III', 'PSON', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD']",14,True,0.007789
118,2009-09-30,0.6,0.11428571428571428,"['ADM', 'AHT', 'AZN', 'CCL', 'CRH', 'EVR', 'IAG', 'III', 'PRU', 'PSON', 'STAN', 'SVT', 'WPP']",13,True,0.007811
119,2010-02-28,0.6,0.16666666666666666,"['AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IHG', 'III', 'PSON', 'STAN', 'SVT', 'VOD']",13,True,0.007858
120,2010-07-31,0.6,0.2761904761904762,"['ADM', 'AZN', 'CRH', 'EVR', 'GSK', 'III', 'PSON', 'RBS', 'SVT', 'TSCO']",10,True,0.007953
121,2010-12-31,0.6,0.10476190476190476,"['AHT', 'AZN', 'CNA', 'EVR', 'IAG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'STAN', 'SVT', 'TSCO', 'VOD']",14,True,0.007773
122,2011-05-31,0.6,0.1,"['ADM', 'AZN', 'CCL', 'EVR', 'IAG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'STAN', 'SVT', 'TSCO', 'VOD']",14,True,0.007769
123,2011-10-31,0.6,0.4857142857142857,"['EVR', 'GSK', 'IHG', 'III', 'PSON', 'SVT', 'TSCO']",7,False,0.007987
124,2012-03-31,0.6,0.22380952380952382,"['AHT', 'AZN', 'CCL', 'CRH', 'EVR', 'IAG', 'III', 'PSON', 'RBS', 'RIO', 'SVT', 'TSCO', 'VOD']",13,True,0.00789
125,2012-08-31,0.6,0.047619047619047616,"['ADM', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'STAN', 'SVT', 'TSCO', 'VOD']",17,True,0.007763
126,2013-01-31,0.6,0.05238095238095238,"['AHT', 'AZN', 'CCL', 'CNA', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD']",16,True,0.007752
127,2013-06-30,0.6,0.1761904761904762,"['AHT', 'CCL', 'IAG', 'III', 'MRO', 'PRU', 'PSON', 'STAN', 'SVT', 'TSCO', 'VOD']",11,True,0.007813
128,2013-11-30,0.6,0.02857142857142857,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'GSK', 'IAG', 'IHG', 'III', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'VOD', 'WPP']",18,True,0.00776
129,2014-04-30,0.6,0.08095238095238096,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'GSK', 'IAG', 'III', 'MRO', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD']",16,True,0.007773
130,2014-09-30,0.6,0.05238095238095238,"['ADM', 'AZN', 'CCL', 'CRH', 'EVR', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD']",17,True,0.007749
131,2015-02-28,0.6,0.04285714285714286,"['AHT', 'AZN', 'CNA', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'SVT', 'VOD', 'WPP']",15,True,0.007738
132,2015-07-31,0.6,0.18095238095238095,"['ADM', 'AHT', 'CCL', 'CNA', 'EVR', 'IAG', 'III', 'MRO', 'PSON', 'RBS', 'STAN', 'SVT', 'VOD']",13,True,0.007864
133,2015-12-31,0.6,0.2619047619047619,"['ADM', 'AHT', 'AZN', 'GSK', 'IAG', 'III', 'MRO', 'PSON', 'STAN', 'SVT', 'TSCO', 'VOD']",12,False,0.00795
134,2016-05-31,0.6,0.12380952380952381,"['ADM', 'AHT', 'CCL', 'CNA', 'GSK', 'IAG', 'III', 'MRO', 'PSON', 'RBS', 'STAN', 'SVT', 'VOD']",13,True,0.007802
135,2016-10-31,0.6,0.023809523809523808,"['ADM', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'PRU', 'PSON', 'RBS', 'STAN', 'SVT', 'TSCO', 'VOD']",17,True,0.007758
136,2017-03-31,0.6,0.05714285714285714,"['ADM', 'AHT', 'AZN', 'CCL', 'CRH', 'GSK', 'IHG', 'III', 'MRO', 'PSON', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",15,True,0.007768
137,2017-08-31,0.6,0.0380952380952381,"['ADM', 'AHT', 'AZN', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'WPP']",18,True,0.007776
138,2008-06-30,0.7000000000000001,0.05714285714285714,"['ADM', 'AZN', 'CNA', 'EVR', 'IAG', 'IHG', 'III', 'MRO', 'PSON', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",15,True,0.007756
139,2008-11-30,0.7000000000000001,0.12380952380952381,"['ADM', 'AHT', 'AZN', 'CNA', 'EVR', 'IAG', 'III', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",15,True,0.007796
140,2009-04-30,0.7000000000000001,0.06190476190476191,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'III', 'PSON', 'RBS', 'STAN', 'SVT', 'TSCO', 'WPP']",16,True,0.007773
141,2009-09-30,0.7000000000000001,0.05714285714285714,"['ADM', 'AHT', 'AZN', 'CCL', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PSON', 'RBS', 'STAN', 'SVT', 'TSCO', 'WPP']",17,True,0.007756
142,2010-02-28,0.7000000000000001,0.07142857142857142,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'III', 'PSON', 'RBS', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",17,True,0.007766
143,2010-07-31,0.7000000000000001,0.11904761904761904,"['ADM', 'AHT', 'AZN', 'CRH', 'EVR', 'GSK', 'IAG', 'III', 'MRO', 'PSON', 'RBS', 'RIO', 'SVT', 'WPP']",14,True,0.007782
144,2010-12-31,0.7000000000000001,0.02857142857142857,"['AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'IAG', 'III', 'MRO', 'PRU', 'PSON', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",17,True,0.007749
145,2011-05-31,0.7000000000000001,0.02857142857142857,"['ADM', 'AHT', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'PRU', 'PSON', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD']",17,True,0.007744
146,2011-10-31,0.7000000000000001,0.30952380952380953,"['AHT', 'GSK', 'IAG', 'III', 'MRO', 'PSON', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",11,True,0.007981
147,2012-03-31,0.7000000000000001,0.0761904761904762,"['AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'IAG', 'III', 'MRO', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD']",16,True,0.00779
148,2012-08-31,0.7000000000000001,0.023809523809523808,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD']",19,True,0.007743
149,2013-01-31,0.7000000000000001,0.009523809523809525,"['AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",19,True,0.007748
